trait,location_year,location,pearson,spearman,ndcg_at_10,n_test_genotypes,iteration,fold,seed,cv_scheme,model
DTH,PAK_2020,PAK,-0.09600001,-0.124837075,0.506096984,48,3,5,1003,CV1,BayesC
DTH,PAK_2021,PAK,-0.053951567,0.008236052,0.654845051,43,3,5,1003,CV1,BayesC
DTH,AUS_2018,AUS,0.48375585,0.438206983,0.824490467,95,4,1,1004,CV1,BayesC
DTH,AUS_2019,AUS,0.373857587,0.427579384,0.87105131,40,4,1,1004,CV1,BayesC
DTH,PAK_2019,PAK,0.150436848,0.201490063,0.792389095,45,4,1,1004,CV1,BayesC
DTH,PAK_2020,PAK,0.32798287,0.333196826,0.894580125,56,4,1,1004,CV1,BayesC
DTH,PAK_2021,PAK,0.09076205,0.090556378,0.876188859,55,4,1,1004,CV1,BayesC
DTH,AUS_2018,AUS,0.356628414,0.352997088,0.638788509,98,4,2,1004,CV1,BayesC
DTH,AUS_2019,AUS,0.501055764,0.507684591,0.682028987,57,4,2,1004,CV1,BayesC
DTH,PAK_2019,PAK,0.180516678,0.145806439,0.730547635,43,4,2,1004,CV1,BayesC
DTH,PAK_2020,PAK,0.34474665,0.314962865,0.835523218,55,4,2,1004,CV1,BayesC
DTH,PAK_2021,PAK,0.197023025,0.218291477,0.854160709,55,4,2,1004,CV1,BayesC
DTH,AUS_2018,AUS,0.436373868,0.464334493,0.747544907,96,4,3,1004,CV1,BayesC
DTH,AUS_2019,AUS,0.195154802,0.22951733,0.62057832,53,4,3,1004,CV1,BayesC
DTH,PAK_2019,PAK,0.207533017,0.211951395,0.849622758,41,4,3,1004,CV1,BayesC
DTH,PAK_2020,PAK,0.383353852,0.366973924,0.788292186,47,4,3,1004,CV1,BayesC
DTH,PAK_2021,PAK,0.3051562,0.253405467,0.892873409,47,4,3,1004,CV1,BayesC
DTH,AUS_2018,AUS,0.340783613,0.32793549,0.812418191,98,4,4,1004,CV1,BayesC
DTH,AUS_2019,AUS,0.239441729,0.248934836,0.836780587,47,4,4,1004,CV1,BayesC
DTH,PAK_2019,PAK,0.183558667,0.100410256,0.769497837,37,4,4,1004,CV1,BayesC
DTH,PAK_2020,PAK,0.349249519,0.239479544,0.817906655,36,4,4,1004,CV1,BayesC
DTH,PAK_2021,PAK,0.274194622,0.180384271,0.878422244,37,4,4,1004,CV1,BayesC
DTH,AUS_2018,AUS,0.362012315,0.356565952,0.674549605,96,4,5,1004,CV1,BayesC
DTH,AUS_2019,AUS,0.373085148,0.334669024,0.812807834,43,4,5,1004,CV1,BayesC
DTH,PAK_2019,PAK,0.44619468,0.420825809,0.874927036,42,4,5,1004,CV1,BayesC
DTH,PAK_2020,PAK,0.226332178,0.1736652,0.720541598,49,4,5,1004,CV1,BayesC
DTH,PAK_2021,PAK,0.365875678,0.343463733,0.803139554,45,4,5,1004,CV1,BayesC
DTH,AUS_2018,AUS,0.372300274,0.32532835,0.849454453,94,5,1,1005,CV1,BayesC
DTH,AUS_2019,AUS,0.304217136,0.245617855,0.73293438,51,5,1,1005,CV1,BayesC
DTH,PAK_2019,PAK,0.498513042,0.521897971,0.846791715,41,5,1,1005,CV1,BayesC
DTH,PAK_2020,PAK,0.405153234,0.370473972,0.830958854,44,5,1,1005,CV1,BayesC
DTH,PAK_2021,PAK,0.252588387,0.218509515,0.805713937,40,5,1,1005,CV1,BayesC
DTH,AUS_2018,AUS,0.366803365,0.383405902,0.689970155,95,5,2,1005,CV1,BayesC
DTH,AUS_2019,AUS,0.521175462,0.475559438,0.923108738,42,5,2,1005,CV1,BayesC
DTH,PAK_2019,PAK,0.306336887,0.360367244,0.875058686,41,5,2,1005,CV1,BayesC
DTH,PAK_2020,PAK,0.240530669,0.151331741,0.765527013,46,5,2,1005,CV1,BayesC
DTH,PAK_2021,PAK,0.235445716,0.186401714,0.900308257,43,5,2,1005,CV1,BayesC
DTH,AUS_2018,AUS,0.414075988,0.358925276,0.736376968,98,5,3,1005,CV1,BayesC
DTH,AUS_2019,AUS,0.280707168,0.258234019,0.70054864,49,5,3,1005,CV1,BayesC
DTH,PAK_2019,PAK,0.388889015,0.398797924,0.889235991,40,5,3,1005,CV1,BayesC
DTH,PAK_2020,PAK,0.520435775,0.49435138,0.818894912,42,5,3,1005,CV1,BayesC
DTH,PAK_2021,PAK,0.386310155,0.373424187,0.844492337,42,5,3,1005,CV1,BayesC
DTH,AUS_2018,AUS,0.437836323,0.395055251,0.732746991,100,5,4,1005,CV1,BayesC
DTH,AUS_2019,AUS,0.159584159,0.10564726,0.73186679,44,5,4,1005,CV1,BayesC
DTH,PAK_2019,PAK,0.137718276,0.101315838,0.729528549,40,5,4,1005,CV1,BayesC
DTH,PAK_2020,PAK,0.196809364,0.144908442,0.754090875,49,5,4,1005,CV1,BayesC
DTH,PAK_2021,PAK,0.173466967,0.211782815,0.81957176,52,5,4,1005,CV1,BayesC
DTH,AUS_2018,AUS,0.39286581,0.41505531,0.739516391,96,5,5,1005,CV1,BayesC
DTH,AUS_2019,AUS,0.444371136,0.468380189,0.741320813,54,5,5,1005,CV1,BayesC
DTH,PAK_2019,PAK,-0.023898008,-0.076992596,0.665341915,46,5,5,1005,CV1,BayesC
DTH,PAK_2020,PAK,0.345491881,0.322917109,0.866481146,62,5,5,1005,CV1,BayesC
DTH,PAK_2021,PAK,0.217241221,0.157528751,0.864724022,62,5,5,1005,CV1,BayesC
DTH,AUS_2018,AUS,0.364273467,0.361718886,0.624087946,100,6,1,1006,CV1,BayesC
DTH,AUS_2019,AUS,0.328862738,0.224124229,0.813499466,51,6,1,1006,CV1,BayesC
DTH,PAK_2019,PAK,0.144520983,0.068259356,0.806165885,41,6,1,1006,CV1,BayesC
DTH,PAK_2020,PAK,0.324678666,0.221340123,0.80866714,50,6,1,1006,CV1,BayesC
DTH,PAK_2021,PAK,0.194022731,0.136028102,0.886339551,53,6,1,1006,CV1,BayesC
DTH,AUS_2018,AUS,0.421552256,0.406364379,0.710287294,98,6,2,1006,CV1,BayesC
DTH,AUS_2019,AUS,0.601183003,0.564017882,0.832969955,44,6,2,1006,CV1,BayesC
DTH,PAK_2019,PAK,0.390817132,0.397817299,0.850787854,41,6,2,1006,CV1,BayesC
DTH,PAK_2020,PAK,0.396552885,0.322138515,0.845465644,47,6,2,1006,CV1,BayesC
DTH,PAK_2021,PAK,0.276566207,0.313262272,0.795503123,48,6,2,1006,CV1,BayesC
DTH,AUS_2018,AUS,0.455902613,0.465385083,0.726892363,98,6,3,1006,CV1,BayesC
DTH,AUS_2019,AUS,0.187336971,0.209390381,0.618714857,46,6,3,1006,CV1,BayesC
DTH,PAK_2019,PAK,0.287803312,0.312678572,0.747880741,43,6,3,1006,CV1,BayesC
DTH,PAK_2020,PAK,0.320827238,0.303321882,0.814249388,46,6,3,1006,CV1,BayesC
DTH,PAK_2021,PAK,0.052346319,0.097017568,0.820379676,44,6,3,1006,CV1,BayesC
DTH,AUS_2018,AUS,0.422859828,0.450565565,0.677600105,96,6,4,1006,CV1,BayesC
DTH,AUS_2019,AUS,0.400573787,0.40619271,0.742622879,49,6,4,1006,CV1,BayesC
DTH,PAK_2019,PAK,0.210847065,0.177654731,0.789669617,38,6,4,1006,CV1,BayesC
DTH,PAK_2020,PAK,0.517015591,0.482684809,0.897550378,45,6,4,1006,CV1,BayesC
DTH,PAK_2021,PAK,0.330904441,0.348413888,0.882655532,46,6,4,1006,CV1,BayesC
DTH,AUS_2018,AUS,0.48040943,0.425872292,0.824554395,91,6,5,1006,CV1,BayesC
DTH,AUS_2019,AUS,0.436579432,0.452441194,0.926513848,50,6,5,1006,CV1,BayesC
DTH,PAK_2019,PAK,0.137305104,0.16338718,0.788472774,45,6,5,1006,CV1,BayesC
DTH,PAK_2020,PAK,0.190172931,0.100229707,0.698945086,55,6,5,1006,CV1,BayesC
DTH,PAK_2021,PAK,0.204078791,0.045015208,0.825265394,48,6,5,1006,CV1,BayesC
DTH,AUS_2018,AUS,0.210668156,0.198535247,0.683063596,101,7,1,1007,CV1,BayesC
DTH,AUS_2019,AUS,0.128733927,0.108955304,0.700923037,48,7,1,1007,CV1,BayesC
DTH,PAK_2019,PAK,0.239070771,0.331247888,0.707697452,44,7,1,1007,CV1,BayesC
DTH,PAK_2020,PAK,0.43795898,0.437282508,0.819693134,49,7,1,1007,CV1,BayesC
DTH,PAK_2021,PAK,0.159477957,0.241589991,0.7540023,48,7,1,1007,CV1,BayesC
DTH,AUS_2018,AUS,0.421016453,0.424594813,0.697967601,101,7,2,1007,CV1,BayesC
DTH,AUS_2019,AUS,0.171799958,0.132899896,0.681040585,51,7,2,1007,CV1,BayesC
DTH,PAK_2019,PAK,0.531092353,0.543820852,0.929829417,41,7,2,1007,CV1,BayesC
DTH,PAK_2020,PAK,0.316610984,0.32706176,0.795941433,52,7,2,1007,CV1,BayesC
DTH,PAK_2021,PAK,0.311002033,0.257014432,0.808393786,54,7,2,1007,CV1,BayesC
DTH,AUS_2018,AUS,0.410742954,0.385954094,0.738349444,94,7,3,1007,CV1,BayesC
DTH,AUS_2019,AUS,0.28562724,0.283732592,0.731617553,44,7,3,1007,CV1,BayesC
DTH,PAK_2019,PAK,0.160450873,0.122324731,0.809066775,41,7,3,1007,CV1,BayesC
DTH,PAK_2020,PAK,0.145392991,0.075669209,0.730051585,49,7,3,1007,CV1,BayesC
DTH,PAK_2021,PAK,0.097356541,0.034758702,0.794578866,44,7,3,1007,CV1,BayesC
DTH,AUS_2018,AUS,0.375831939,0.420291732,0.709623832,95,7,4,1007,CV1,BayesC
DTH,AUS_2019,AUS,0.475157286,0.517814777,0.876692017,51,7,4,1007,CV1,BayesC
DTH,PAK_2019,PAK,0.031025955,-0.094900164,0.82012764,42,7,4,1007,CV1,BayesC
DTH,PAK_2020,PAK,0.193718521,0.101678117,0.768976884,50,7,4,1007,CV1,BayesC
DTH,PAK_2021,PAK,0.187501714,0.053176418,0.910881031,50,7,4,1007,CV1,BayesC
DTH,AUS_2018,AUS,0.47467565,0.479297599,0.766700735,92,7,5,1007,CV1,BayesC
DTH,AUS_2019,AUS,0.467471393,0.480110235,0.762831223,46,7,5,1007,CV1,BayesC
DTH,PAK_2019,PAK,0.193324464,0.202695455,0.806361506,40,7,5,1007,CV1,BayesC
DTH,PAK_2020,PAK,0.454239571,0.437108293,0.851305001,43,7,5,1007,CV1,BayesC
DTH,PAK_2021,PAK,0.344125176,0.384722984,0.916276514,43,7,5,1007,CV1,BayesC
DTH,AUS_2018,AUS,0.39206606,0.389145206,0.723259989,99,8,1,1008,CV1,BayesC
DTH,AUS_2019,AUS,0.175132699,0.230609828,0.787773712,43,8,1,1008,CV1,BayesC
DTH,PAK_2019,PAK,0.327739417,0.319250131,0.632337301,43,8,1,1008,CV1,BayesC
DTH,PAK_2020,PAK,0.24705772,0.24845384,0.843745457,46,8,1,1008,CV1,BayesC
DTH,PAK_2021,PAK,0.329344566,0.370843297,0.763004554,51,8,1,1008,CV1,BayesC
DTH,AUS_2018,AUS,0.490693663,0.507447763,0.81434831,94,8,2,1008,CV1,BayesC
DTH,AUS_2019,AUS,0.385646407,0.416495978,0.841254695,50,8,2,1008,CV1,BayesC
DTH,PAK_2019,PAK,0.163053073,0.157099601,0.854136896,41,8,2,1008,CV1,BayesC
DTH,PAK_2020,PAK,0.192547224,0.123323609,0.766989282,50,8,2,1008,CV1,BayesC
DTH,PAK_2021,PAK,0.173223223,0.045986412,0.878647291,50,8,2,1008,CV1,BayesC
DTH,AUS_2018,AUS,0.296619067,0.273574382,0.752969496,97,8,3,1008,CV1,BayesC
DTH,AUS_2019,AUS,0.30620405,0.276618519,0.81383858,50,8,3,1008,CV1,BayesC
DTH,PAK_2019,PAK,0.266226234,0.236636197,0.805550298,46,8,3,1008,CV1,BayesC
DTH,PAK_2020,PAK,0.276614505,0.231064884,0.830715279,53,8,3,1008,CV1,BayesC
DTH,PAK_2021,PAK,0.21499173,0.154528591,0.851736932,51,8,3,1008,CV1,BayesC
DTH,AUS_2018,AUS,0.363958584,0.372790735,0.717009893,97,8,4,1008,CV1,BayesC
DTH,AUS_2019,AUS,0.260929166,0.247062745,0.714857303,49,8,4,1008,CV1,BayesC
DTH,PAK_2019,PAK,0.362312647,0.42283132,0.887022576,42,8,4,1008,CV1,BayesC
DTH,PAK_2020,PAK,0.166269194,0.131282312,0.678332639,50,8,4,1008,CV1,BayesC
DTH,PAK_2021,PAK,0.201030684,0.166073364,0.820441114,45,8,4,1008,CV1,BayesC
DTH,AUS_2018,AUS,0.520561802,0.466036211,0.779428587,96,8,5,1008,CV1,BayesC
DTH,AUS_2019,AUS,0.611054276,0.59311291,0.788616122,48,8,5,1008,CV1,BayesC
DTH,PAK_2019,PAK,0.250159353,0.335237122,0.831333639,36,8,5,1008,CV1,BayesC
DTH,PAK_2020,PAK,0.676035019,0.681383292,0.915381242,44,8,5,1008,CV1,BayesC
DTH,PAK_2021,PAK,0.331805875,0.363157322,0.901965472,42,8,5,1008,CV1,BayesC
DTH,AUS_2018,AUS,0.41807145,0.379161534,0.719559642,94,9,1,1009,CV1,BayesC
DTH,AUS_2019,AUS,0.385958806,0.391245747,0.78806428,50,9,1,1009,CV1,BayesC
DTH,PAK_2019,PAK,0.060897043,0.07362863,0.750060177,51,9,1,1009,CV1,BayesC
DTH,PAK_2020,PAK,0.314144966,0.256907509,0.729628822,56,9,1,1009,CV1,BayesC
DTH,PAK_2021,PAK,-0.029406339,-0.018616013,0.79053622,54,9,1,1009,CV1,BayesC
DTH,AUS_2018,AUS,0.343795809,0.374739547,0.724725558,97,9,2,1009,CV1,BayesC
DTH,AUS_2019,AUS,0.365538737,0.287817085,0.788150638,49,9,2,1009,CV1,BayesC
DTH,PAK_2019,PAK,0.262479466,0.282379245,0.798813109,42,9,2,1009,CV1,BayesC
DTH,PAK_2020,PAK,0.303364217,0.26620938,0.908540872,52,9,2,1009,CV1,BayesC
DTH,PAK_2021,PAK,0.260942221,0.272834978,0.874531493,58,9,2,1009,CV1,BayesC
DTH,AUS_2018,AUS,0.453567913,0.395415432,0.781232876,95,9,3,1009,CV1,BayesC
DTH,AUS_2019,AUS,0.303871238,0.318479267,0.704698435,46,9,3,1009,CV1,BayesC
DTH,PAK_2019,PAK,0.234674085,0.233706485,0.764630379,38,9,3,1009,CV1,BayesC
DTH,PAK_2020,PAK,0.266517594,0.210810134,0.745057866,44,9,3,1009,CV1,BayesC
DTH,PAK_2021,PAK,0.289132803,0.219716486,0.816527787,38,9,3,1009,CV1,BayesC
DTH,AUS_2018,AUS,0.389413122,0.39461622,0.722045672,97,9,4,1009,CV1,BayesC
DTH,AUS_2019,AUS,0.328361501,0.31346855,0.861734447,48,9,4,1009,CV1,BayesC
DTH,PAK_2019,PAK,0.269409627,0.274189519,0.757549106,38,9,4,1009,CV1,BayesC
DTH,PAK_2020,PAK,0.492732207,0.465777487,0.866684351,51,9,4,1009,CV1,BayesC
DTH,PAK_2021,PAK,0.310827624,0.237690523,0.933648338,49,9,4,1009,CV1,BayesC
DTH,AUS_2018,AUS,0.353281746,0.358728514,0.738784845,100,9,5,1009,CV1,BayesC
DTH,AUS_2019,AUS,0.32362509,0.318878324,0.77857489,47,9,5,1009,CV1,BayesC
DTH,PAK_2019,PAK,0.304478416,0.261488048,0.871946905,39,9,5,1009,CV1,BayesC
DTH,PAK_2020,PAK,0.197737728,0.194601879,0.73065582,40,9,5,1009,CV1,BayesC
DTH,PAK_2021,PAK,0.25970792,0.225081099,0.838291612,40,9,5,1009,CV1,BayesC
DTH,AUS_2018,AUS,0.282058412,0.299679937,0.633946159,97,10,1,1010,CV1,BayesC
DTH,AUS_2019,AUS,0.466939949,0.491780733,0.757464016,46,10,1,1010,CV1,BayesC
DTH,PAK_2019,PAK,0.240106341,0.316834526,0.807442672,45,10,1,1010,CV1,BayesC
DTH,PAK_2020,PAK,0.381967467,0.364460542,0.792421365,52,10,1,1010,CV1,BayesC
DTH,PAK_2021,PAK,0.210634775,0.220642297,0.793735138,50,10,1,1010,CV1,BayesC
DTH,AUS_2018,AUS,0.498048771,0.39514227,0.830874663,97,10,2,1010,CV1,BayesC
DTH,AUS_2019,AUS,0.215429264,0.212973436,0.72296692,51,10,2,1010,CV1,BayesC
DTH,PAK_2019,PAK,0.176962515,0.178150131,0.7435327,37,10,2,1010,CV1,BayesC
DTH,PAK_2020,PAK,0.277406777,0.201460422,0.819179329,40,10,2,1010,CV1,BayesC
DTH,PAK_2021,PAK,0.360520639,0.28341544,0.879409051,45,10,2,1010,CV1,BayesC
DTH,AUS_2018,AUS,0.416742697,0.413219843,0.744864847,97,10,3,1010,CV1,BayesC
DTH,AUS_2019,AUS,0.425640034,0.389977142,0.91272421,49,10,3,1010,CV1,BayesC
DTH,PAK_2019,PAK,0.182427417,0.126554356,0.737845092,35,10,3,1010,CV1,BayesC
DTH,PAK_2020,PAK,0.283755472,0.218402344,0.753657846,40,10,3,1010,CV1,BayesC
DTH,PAK_2021,PAK,0.399235095,0.351529334,0.815837588,39,10,3,1010,CV1,BayesC
DTH,AUS_2018,AUS,0.441468079,0.438680973,0.739506778,97,10,4,1010,CV1,BayesC
DTH,AUS_2019,AUS,0.33912434,0.386598088,0.786857414,49,10,4,1010,CV1,BayesC
DTH,PAK_2019,PAK,0.23038096,0.195821497,0.880781612,46,10,4,1010,CV1,BayesC
DTH,PAK_2020,PAK,0.453313163,0.398095414,0.879582674,56,10,4,1010,CV1,BayesC
DTH,PAK_2021,PAK,0.255828661,0.356586549,0.858695059,51,10,4,1010,CV1,BayesC
DTH,AUS_2018,AUS,0.311475522,0.305124723,0.730232339,95,10,5,1010,CV1,BayesC
DTH,AUS_2019,AUS,0.170347523,0.167208602,0.750249052,45,10,5,1010,CV1,BayesC
DTH,PAK_2019,PAK,0.269167777,0.271779409,0.917720821,45,10,5,1010,CV1,BayesC
DTH,PAK_2020,PAK,0.065185627,0.02207532,0.723573614,55,10,5,1010,CV1,BayesC
DTH,PAK_2021,PAK,0.058792873,-0.000762733,0.845658587,54,10,5,1010,CV1,BayesC
DTH,AUS_2018,AUS,0.371161607,0.380487171,0.744250167,96,11,1,1011,CV1,BayesC
DTH,AUS_2019,AUS,0.217038234,0.154824795,0.728148383,55,11,1,1011,CV1,BayesC
DTH,PAK_2019,PAK,0.079426297,0.075326662,0.748022515,42,11,1,1011,CV1,BayesC
DTH,PAK_2020,PAK,0.083879821,0.084954145,0.781533728,48,11,1,1011,CV1,BayesC
DTH,PAK_2021,PAK,0.042683635,0.04437445,0.83242821,48,11,1,1011,CV1,BayesC
DTH,AUS_2018,AUS,0.407498222,0.359434315,0.757248078,96,11,2,1011,CV1,BayesC
DTH,AUS_2019,AUS,0.471805677,0.486446303,0.836529122,47,11,2,1011,CV1,BayesC
DTH,PAK_2019,PAK,0.184102904,0.15015733,0.840091642,35,11,2,1011,CV1,BayesC
DTH,PAK_2020,PAK,0.535055977,0.534450641,0.894016462,42,11,2,1011,CV1,BayesC
DTH,PAK_2021,PAK,0.456895644,0.5033451,0.947756682,43,11,2,1011,CV1,BayesC
DTH,AUS_2018,AUS,0.536209241,0.486738696,0.871123861,95,11,3,1011,CV1,BayesC
DTH,AUS_2019,AUS,0.488278289,0.492389444,0.838976267,47,11,3,1011,CV1,BayesC
DTH,PAK_2019,PAK,0.475663315,0.521203927,0.896279558,42,11,3,1011,CV1,BayesC
DTH,PAK_2020,PAK,0.425435431,0.376184158,0.766710835,51,11,3,1011,CV1,BayesC
DTH,PAK_2021,PAK,0.481670958,0.462749826,0.86184892,48,11,3,1011,CV1,BayesC
DTH,AUS_2018,AUS,0.2806049,0.288530883,0.634995452,101,11,4,1011,CV1,BayesC
DTH,AUS_2019,AUS,0.245072638,0.205370609,0.763727421,51,11,4,1011,CV1,BayesC
DTH,PAK_2019,PAK,0.258303972,0.298546165,0.707411629,53,11,4,1011,CV1,BayesC
DTH,PAK_2020,PAK,0.336980574,0.335221317,0.807814776,54,11,4,1011,CV1,BayesC
DTH,PAK_2021,PAK,0.171938853,0.148259608,0.812730767,56,11,4,1011,CV1,BayesC
DTH,AUS_2018,AUS,0.387972741,0.368599709,0.770071405,95,11,5,1011,CV1,BayesC
DTH,AUS_2019,AUS,0.281029717,0.323704866,0.764508058,40,11,5,1011,CV1,BayesC
DTH,PAK_2019,PAK,0.114965518,0.189720951,0.79942521,36,11,5,1011,CV1,BayesC
DTH,PAK_2020,PAK,0.123355049,0.070392569,0.694500893,48,11,5,1011,CV1,BayesC
DTH,PAK_2021,PAK,0.013659593,-0.124960406,0.832264267,44,11,5,1011,CV1,BayesC
DTH,AUS_2018,AUS,0.338574391,0.412419411,0.604158781,95,12,1,1012,CV1,BayesC
DTH,AUS_2019,AUS,0.370064144,0.403356898,0.814520479,49,12,1,1012,CV1,BayesC
DTH,PAK_2019,PAK,0.30144629,0.294232914,0.889008988,39,12,1,1012,CV1,BayesC
DTH,PAK_2020,PAK,0.33795122,0.352898203,0.86148352,54,12,1,1012,CV1,BayesC
DTH,PAK_2021,PAK,0.174399111,0.134737207,0.879257324,54,12,1,1012,CV1,BayesC
DTH,AUS_2018,AUS,0.41449579,0.414903541,0.768840946,101,12,2,1012,CV1,BayesC
DTH,AUS_2019,AUS,0.315293671,0.323811977,0.832519048,50,12,2,1012,CV1,BayesC
DTH,PAK_2019,PAK,0.247780154,0.194198967,0.768703628,42,12,2,1012,CV1,BayesC
DTH,PAK_2020,PAK,0.390243227,0.307811403,0.80485399,51,12,2,1012,CV1,BayesC
DTH,PAK_2021,PAK,0.324920639,0.304522378,0.918831115,52,12,2,1012,CV1,BayesC
DTH,AUS_2018,AUS,0.406406294,0.380154545,0.711376446,98,12,3,1012,CV1,BayesC
DTH,AUS_2019,AUS,0.280311409,0.298199817,0.604273104,50,12,3,1012,CV1,BayesC
DTH,PAK_2019,PAK,-0.168473751,-0.177430165,0.661995966,44,12,3,1012,CV1,BayesC
DTH,PAK_2020,PAK,0.128739493,0.046356657,0.741085972,45,12,3,1012,CV1,BayesC
DTH,PAK_2021,PAK,0.261543335,0.252103107,0.817517654,41,12,3,1012,CV1,BayesC
DTH,AUS_2018,AUS,0.395689626,0.351452948,0.764367649,95,12,4,1012,CV1,BayesC
DTH,AUS_2019,AUS,0.435709719,0.43770675,0.728659376,47,12,4,1012,CV1,BayesC
DTH,PAK_2019,PAK,0.174561313,0.326882471,0.735804559,45,12,4,1012,CV1,BayesC
DTH,PAK_2020,PAK,0.279122623,0.22607405,0.766189662,44,12,4,1012,CV1,BayesC
DTH,PAK_2021,PAK,0.172746507,0.243566847,0.765314308,46,12,4,1012,CV1,BayesC
DTH,AUS_2018,AUS,0.446271522,0.36919484,0.734773382,94,12,5,1012,CV1,BayesC
DTH,AUS_2019,AUS,0.30985797,0.259155404,0.82914576,44,12,5,1012,CV1,BayesC
DTH,PAK_2019,PAK,0.443420631,0.436421651,0.837346078,38,12,5,1012,CV1,BayesC
DTH,PAK_2020,PAK,0.500738576,0.470273416,0.885956125,49,12,5,1012,CV1,BayesC
DTH,PAK_2021,PAK,0.218924891,0.209080623,0.813252849,46,12,5,1012,CV1,BayesC
DTH,AUS_2018,AUS,0.407108252,0.368772254,0.781623495,99,13,1,1013,CV1,BayesC
DTH,AUS_2019,AUS,0.390211852,0.385684731,0.749378546,50,13,1,1013,CV1,BayesC
DTH,PAK_2019,PAK,0.171197689,0.19278635,0.763312905,39,13,1,1013,CV1,BayesC
DTH,PAK_2020,PAK,0.480252736,0.454632814,0.830116485,45,13,1,1013,CV1,BayesC
DTH,PAK_2021,PAK,0.231141393,0.238400516,0.900874425,37,13,1,1013,CV1,BayesC
DTH,AUS_2018,AUS,0.434100658,0.419305573,0.739455377,93,13,2,1013,CV1,BayesC
DTH,AUS_2019,AUS,0.555962128,0.561570096,0.895360901,47,13,2,1013,CV1,BayesC
DTH,PAK_2019,PAK,0.125711285,0.236904523,0.642268868,51,13,2,1013,CV1,BayesC
DTH,PAK_2020,PAK,0.231970054,0.223491097,0.826780639,47,13,2,1013,CV1,BayesC
DTH,PAK_2021,PAK,0.010760567,-0.065655745,0.816907012,50,13,2,1013,CV1,BayesC
DTH,AUS_2018,AUS,0.516960944,0.529180326,0.76605912,96,13,3,1013,CV1,BayesC
DTH,AUS_2019,AUS,0.359296651,0.353839157,0.921281207,48,13,3,1013,CV1,BayesC
DTH,PAK_2019,PAK,0.425004032,0.445395523,0.944948644,35,13,3,1013,CV1,BayesC
DTH,PAK_2020,PAK,0.293727784,0.220691421,0.76720654,46,13,3,1013,CV1,BayesC
DTH,PAK_2021,PAK,0.273431541,0.25320257,0.847814466,42,13,3,1013,CV1,BayesC
DTH,AUS_2018,AUS,0.384758217,0.352123678,0.764569887,95,13,4,1013,CV1,BayesC
DTH,AUS_2019,AUS,0.258140419,0.218372721,0.699195316,43,13,4,1013,CV1,BayesC
DTH,PAK_2019,PAK,0.300280657,0.34798408,0.839680545,45,13,4,1013,CV1,BayesC
DTH,PAK_2020,PAK,0.22921877,0.243732328,0.859037822,53,13,4,1013,CV1,BayesC
DTH,PAK_2021,PAK,0.264592213,0.322814916,0.890483033,58,13,4,1013,CV1,BayesC
DTH,AUS_2018,AUS,0.185043556,0.199370302,0.646061472,100,13,5,1013,CV1,BayesC
DTH,AUS_2019,AUS,0.05788343,0.069393547,0.624856502,52,13,5,1013,CV1,BayesC
DTH,PAK_2019,PAK,0.301602906,0.297883088,0.846332199,38,13,5,1013,CV1,BayesC
DTH,PAK_2020,PAK,0.403891574,0.358729105,0.876609217,52,13,5,1013,CV1,BayesC
DTH,PAK_2021,PAK,0.360564434,0.315917728,0.896773095,52,13,5,1013,CV1,BayesC
DTH,AUS_2018,AUS,0.425433745,0.423868601,0.686704297,96,14,1,1014,CV1,BayesC
DTH,AUS_2019,AUS,0.108284152,0.12181203,0.710737463,52,14,1,1014,CV1,BayesC
DTH,PAK_2019,PAK,0.07865452,0.090202854,0.76734173,41,14,1,1014,CV1,BayesC
DTH,PAK_2020,PAK,0.230094436,0.243432945,0.789815494,51,14,1,1014,CV1,BayesC
DTH,PAK_2021,PAK,0.282134386,0.284677893,0.911149447,50,14,1,1014,CV1,BayesC
DTH,AUS_2018,AUS,0.138319514,0.154353295,0.455354159,96,14,2,1014,CV1,BayesC
DTH,AUS_2019,AUS,0.099084823,0.119502018,0.553331075,60,14,2,1014,CV1,BayesC
DTH,PAK_2019,PAK,0.145940025,0.146296358,0.767069,43,14,2,1014,CV1,BayesC
DTH,PAK_2020,PAK,0.238476907,0.199121676,0.789596673,54,14,2,1014,CV1,BayesC
DTH,PAK_2021,PAK,0.029028202,0.071780346,0.761308131,50,14,2,1014,CV1,BayesC
DTH,AUS_2018,AUS,0.547836699,0.541123049,0.853687241,94,14,3,1014,CV1,BayesC
DTH,AUS_2019,AUS,0.585648487,0.564221868,0.860062503,42,14,3,1014,CV1,BayesC
DTH,PAK_2019,PAK,0.137150132,0.105114361,0.672925643,45,14,3,1014,CV1,BayesC
DTH,PAK_2020,PAK,0.444549614,0.36365279,0.803529702,50,14,3,1014,CV1,BayesC
DTH,PAK_2021,PAK,0.340891959,0.287086883,0.861587511,50,14,3,1014,CV1,BayesC
DTH,AUS_2018,AUS,0.452222829,0.391490392,0.84150073,100,14,4,1014,CV1,BayesC
DTH,AUS_2019,AUS,0.491364186,0.404983035,0.901017215,42,14,4,1014,CV1,BayesC
DTH,PAK_2019,PAK,0.564038418,0.627641477,0.921679898,32,14,4,1014,CV1,BayesC
DTH,PAK_2020,PAK,0.73463462,0.718819656,0.926267964,34,14,4,1014,CV1,BayesC
DTH,PAK_2021,PAK,0.52703165,0.548201775,0.929076411,38,14,4,1014,CV1,BayesC
DTH,AUS_2018,AUS,0.407151262,0.437488509,0.656439109,97,14,5,1014,CV1,BayesC
